-11.53598015
-12.70223325
-15.03225806
-13.2853598
-12.1191067
-12.70223325
-9.786600496
-10.36972705
-11.53598015
-12.1191067
-12.70223325
-14.44913151
-12.70223325
-10.36972705
-9.786600496
-8.622828784
-4.540942928
-6.873449132
-6.873449132
-6.873449132
-6.873449132
-9.786600496
-9.203473945
-9.203473945
-11.53598015
-12.1191067
-10.9528536
-12.70223325
-15.03225806
-15.03225806
-16.78163772
-15.03225806
-12.1191067
-10.36972705
-8.622828784
-4.540942928
-5.70719603
-7.456575682
-8.039702233
-8.622828784
-11.53598015
-9.786600496
-8.039702233
-7.456575682
-8.039702233
-5.70719603
-9.203473945
-11.53598015
-12.70223325
-15.03225806
-18.53101737
-17.36476427
-15.61538462
-13.86600496
-9.786600496
-7.456575682
-6.873449132
-5.70719603
-4.540942928
-8.039702233
-7.456575682
-8.039702233
-8.622828784
-10.36972705
-9.203473945
-11.53598015
-13.86600496
-14.44913151
-15.03225806
-17.36476427
-14.44913151
-12.1191067
-12.70223325
-10.36972705
-7.456575682
-8.622828784
-9.203473945
-9.786600496
-10.9528536
-9.203473945
-5.70719603
-5.124069479
-3.960297767
-1.627791563
-3.960297767
-7.456575682
-10.9528536
-14.44913151
-19.69478908
-20.27791563
-19.11166253
-17.94789082
-16.19851117
-10.9528536
-10.9528536
-9.203473945
-8.622828784
-6.873449132
-9.203473945
-6.290322581
-6.290322581
-4.540942928
-2.210918114
-3.377171216
-4.540942928
-5.70719603
-8.039702233
-13.2853598
-13.86600496
-15.61538462
-16.78163772
-16.78163772
-15.03225806
-15.61538462
-15.61538462
-14.44913151
-12.1191067
-12.1191067
-9.203473945
-6.290322581
-6.290322581
-5.124069479
-2.210918114
-5.124069479
-6.873449132
-6.873449132
-10.36972705
-10.36972705
-10.36972705
-11.53598015
-12.70223325
-10.9528536
-12.70223325
-15.61538462
-15.03225806
-14.44913151
-16.78163772
-12.70223325
-10.9528536
-8.039702233
-6.290322581
-3.377171216
-4.540942928
-5.70719603
