title=静止五分钟采集的第十次数据
time=2022-10-31 21:22
freq=100
note=相比第九次，顺时针旋转90度
head=count,pitch,roll,yaw,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,minutes,seconds
data=
1,0.00,0.00,0.00,886,500,13462,-40,11,-29,25,2
2,0.09,0.87,0.00,870,448,13416,-41,10,-30,25,2
3,0.09,0.86,0.00,904,452,13522,-40,9,-30,25,2
4,0.09,0.85,0.00,952,482,13500,-40,9,-31,25,2
5,0.09,0.85,0.00,906,452,13388,-41,11,-30,25,2
6,0.09,0.84,0.00,848,444,13538,-41,10,-31,25,2
7,0.08,0.83,0.00,836,436,13438,-40,11,-30,25,2
8,0.09,0.83,-0.00,886,482,13488,-39,10,-30,25,2
9,0.08,0.82,-0.00,888,478,13418,-39,10,-30,25,2
10,0.08,0.81,-0.00,906,474,13496,-39,10,-32,25,2
11,0.08,0.81,-0.00,850,462,13350,-38,10,-31,25,2
12,0.08,0.80,-0.00,922,538,13462,-38,9,-30,25,2
13,0.08,0.80,-0.00,914,464,13384,-39,9,-31,25,2
14,0.08,0.79,-0.00,914,498,13478,-39,10,-30,25,2
15,0.07,0.79,-0.00,954,494,13388,-40,11,-31,25,2
16,0.07,0.78,-0.00,884,476,13448,-40,10,-30,25,2
17,0.07,0.78,-0.01,934,504,13524,-38,10,-32,25,2
18,0.07,0.77,-0.01,872,466,13590,-39,10,-30,25,2
19,0.07,0.77,-0.01,806,488,13352,-39,10,-31,25,2
20,0.07,0.76,-0.01,852,480,13526,-40,11,-32,25,2
21,0.07,0.76,-0.01,932,438,13500,-39,11,-31,25,2
22,0.07,0.75,-0.01,898,496,13356,-38,10,-32,25,2
23,0.07,0.75,-0.01,844,470,13556,-39,10,-32,25,2
24,0.06,0.74,-0.01,906,428,13444,-39,11,-32,25,2
25,0.06,0.74,-0.01,906,448,13668,-39,10,-32,25,2
26,0.06,0.73,-0.01,880,494,13588,-39,10,-30,25,2
27,0.06,0.73,-0.01,894,454,13452,-39,10,-29,25,2
28,0.06,0.72,-0.01,896,476,13500,-40,10,-30,25,2
29,0.06,0.72,-0.02,954,484,13570,-39,10,-30,25,2
30,0.06,0.71,-0.02,866,480,13490,-39,11,-31,25,2
31,0.06,0.71,-0.02,906,494,13494,-40,11,-31,25,2
32,0.06,0.70,-0.02,926,482,13382,-40,10,-31,25,2
33,0.05,0.70,-0.02,952,492,13502,-39,11,-30,25,2
34,0.05,0.69,-0.02,932,456,13450,-40,10,-31,25,2
35,0.05,0.69,-0.02,888,412,13494,-39,11,-31,25,2
36,0.05,0.68,-0.02,906,448,13472,-40,9,-30,25,2
37,0.05,0.68,-0.02,868,456,13396,-40,9,-31,25,2
38,0.05,0.67,-0.02,822,504,13490,-40,10,-30,25,2
39,0.05,0.67,-0.02,922,468,13400,-40,10,-31,25,2
40,0.05,0.66,-0.02,840,428,13418,-40,10,-31,25,2
41,0.05,0.66,-0.02,846,382,13448,-39,10,-31,25,2
42,0.05,0.65,-0.02,952,458,13376,-39,10,-30,25,2
43,0.04,0.65,-0.02,858,488,13418,-39,10,-31,25,2
44,0.04,0.64,-0.02,886,460,13528,-39,10,-30,25,2
45,0.04,0.64,-0.02,860,462,13482,-39,9,-31,25,2
46,0.04,0.63,-0.02,870,424,13436,-39,10,-32,25,2
47,0.04,0.63,-0.03,894,508,13452,-39,10,-32,25,2
48,0.04,0.62,-0.03,904,466,13352,-39,10,-32,25,2
49,0.04,0.62,-0.03,940,492,13506,-40,11,-30,25,2
50,0.04,0.61,-0.03,896,490,13380,-39,12,-32,25,2
51,0.04,0.61,-0.03,842,446,13548,-39,11,-31,25,2
52,0.04,0.61,-0.03,926,478,13442,-39,10,-29,25,2
53,0.03,0.60,-0.03,864,456,13540,-39,10,-31,25,2
54,0.03,0.60,-0.03,904,476,13456,-40,10,-31,25,2
55,0.03,0.59,-0.03,888,474,13486,-39,11,-32,25,2
56,0.03,0.59,-0.03,844,432,13376,-40,10,-31,25,2
57,0.03,0.58,-0.03,896,440,13490,-39,10,-30,25,2
58,0.03,0.58,-0.03,880,418,13444,-40,9,-31,25,2
59,0.03,0.58,-0.03,888,408,13474,-38,10,-30,25,2
60,0.03,0.57,-0.03,876,464,13438,-40,10,-31,25,2
61,0.03,0.57,-0.03,828,426,13444,-39,10,-32,25,2
62,0.03,0.56,-0.04,872,488,13470,-38,10,-30,25,2
63,0.03,0.56,-0.04,856,460,13396,-39,10,-31,25,3
64,0.03,0.56,-0.04,878,486,13406,-40,10,-31,25,3
65,0.03,0.55,-0.04,918,458,13526,-40,11,-32,25,3
66,0.03,0.55,-0.04,884,510,13418,-40,9,-31,25,3
67,0.03,0.54,-0.04,900,438,13574,-40,11,-31,25,3
68,0.02,0.54,-0.04,910,470,13356,-39,11,-31,25,3
69,0.02,0.54,-0.04,874,464,13494,-38,9,-30,25,3
70,0.02,0.53,-0.04,890,460,13502,-40,10,-31,25,3
71,0.02,0.53,-0.04,934,492,13448,-39,8,-30,25,3
72,0.02,0.53,-0.04,932,410,13462,-39,10,-31,25,3
73,0.02,0.52,-0.04,896,466,13504,-39,10,-31,25,3
74,0.01,0.52,-0.04,924,488,13448,-39,10,-30,25,3
75,0.01,0.52,-0.05,878,456,13350,-39,10,-31,25,3
76,0.01,0.51,-0.05,892,468,13438,-39,10,-31,25,3
77,0.01,0.51,-0.05,910,458,13470,-40,11,-31,25,3
78,0.01,0.51,-0.05,886,490,13374,-39,9,-31,25,3
79,0.01,0.50,-0.05,908,448,13590,-40,10,-29,25,3
80,0.01,0.50,-0.05,952,472,13434,-41,10,-32,25,3
81,0.01,0.49,-0.05,920,472,13448,-40,11,-30,25,3
82,0.01,0.49,-0.05,848,454,13334,-39,11,-31,25,3
83,0.01,0.49,-0.05,882,520,13542,-40,9,-31,25,3
84,0.01,0.48,-0.05,870,510,13430,-39,12,-30,25,3
85,0.01,0.48,-0.05,928,444,13378,-39,11,-31,25,3
86,0.01,0.48,-0.05,954,438,13478,-39,10,-32,25,3
87,0.01,0.47,-0.05,818,446,13474,-40,11,-31,25,3
88,0.01,0.47,-0.05,882,472,13450,-39,9,-31,25,3
89,0.01,0.47,-0.05,910,454,13434,-39,10,-31,25,3
90,0.01,0.47,-0.05,846,490,13432,-40,9,-31,25,3
91,0.00,0.46,-0.05,870,456,13550,-40,9,-30,25,3
92,0.00,0.46,-0.05,904,472,13414,-39,10,-30,25,3
93,0.00,0.46,-0.06,830,412,13402,-39,10,-31,25,3
94,0.00,0.45,-0.06,828,456,13510,-40,10,-30,25,3
95,0.00,0.45,-0.06,910,400,13490,-40,9,-30,25,3
96,0.00,0.44,-0.06,856,508,13540,-39,11,-31,25,3
97,0.00,0.44,-0.06,924,422,13470,-40,10,-30,25,3
98,0.00,0.44,-0.06,898,436,13478,-39,10,-30,25,3
99,-0.00,0.43,-0.06,844,498,13480,-39,10,-31,25,3
100,0.00,0.43,-0.06,918,452,13470,-40,9,-30,25,3
101,-0.00,0.43,-0.06,914,458,13450,-39,9,-30,25,3
102,-0.00,0.43,-0.06,926,482,13376,-40,10,-30,25,3
103,-0.00,0.42,-0.06,926,428,13384,-40,11,-30,25,3
104,-0.00,0.42,-0.06,920,394,13394,-40,10,-31,25,3
105,-0.00,0.42,-0.06,870,442,13454,-40,10,-30,25,3
106,-0.01,0.41,-0.06,860,416,13454,-39,9,-31,25,3
107,-0.01,0.41,-0.06,950,436,13318,-39,11,-30,25,3
108,-0.01,0.40,-0.06,926,484,13426,-39,11,-30,25,3
109,-0.01,0.40,-0.06,930,488,13546,-41,10,-32,25,3
110,-0.01,0.40,-0.06,916,464,13350,-39,11,-32,25,3
111,-0.01,0.40,-0.06,882,496,13436,-40,10,-31,25,3
112,-0.01,0.39,-0.07,848,448,13498,-39,9,-31,25,3
113,-0.01,0.39,-0.07,902,454,13534,-38,9,-31,25,3
114,-0.01,0.39,-0.07,896,526,13452,-39,11,-31,25,3
115,-0.01,0.39,-0.07,898,560,13446,-40,11,-31,25,3
116,-0.01,0.39,-0.07,954,492,13540,-39,10,-30,25,3
117,-0.01,0.38,-0.07,906,448,13426,-40,12,-31,25,3
118,-0.01,0.38,-0.07,878,490,13524,-40,10,-31,25,3
119,-0.01,0.38,-0.07,922,494,13460,-39,10,-31,25,3
120,-0.01,0.38,-0.07,836,440,13484,-39,11,-31,25,3
121,-0.01,0.37,-0.07,854,436,13462,-40,9,-30,25,3
122,-0.01,0.37,-0.07,946,518,13300,-39,10,-32,25,3
123,-0.02,0.37,-0.07,896,484,13442,-40,10,-31,25,3
124,-0.02,0.37,-0.07,942,452,13430,-39,10,-30,25,3
125,-0.02,0.36,-0.07,888,456,13532,-40,11,-31,25,3
126,-0.02,0.36,-0.07,862,418,13470,-40,11,-31,25,3
127,-0.02,0.36,-0.07,860,434,13452,-40,9,-31,25,3
128,-0.02,0.35,-0.08,910,438,13474,-39,10,-30,25,3
129,-0.02,0.35,-0.08,872,496,13454,-39,10,-32,25,3
130,-0.02,0.35,-0.08,930,494,13476,-39,10,-32,25,3
131,-0.02,0.35,-0.08,892,436,13338,-40,10,-31,25,3
132,-0.02,0.34,-0.08,926,452,13460,-39,10,-32,25,3
133,-0.02,0.34,-0.08,910,430,13380,-39,10,-31,25,3
134,-0.02,0.34,-0.08,902,452,13472,-39,10,-31,25,3
135,-0.02,0.34,-0.08,900,438,13472,-38,10,-31,25,3
136,-0.02,0.34,-0.08,892,534,13508,-39,11,-31,25,3
137,-0.02,0.33,-0.08,910,494,13444,-38,9,-32,25,3
138,-0.03,0.33,-0.08,890,480,13478,-39,10,-30,25,3
139,-0.03,0.33,-0.09,906,530,13472,-40,10,-30,25,3
140,-0.03,0.33,-0.09,938,470,13468,-40,10,-30,25,3
141,-0.03,0.33,-0.09,894,428,13460,-40,12,-31,25,3
142,-0.03,0.33,-0.09,902,474,13472,-39,10,-30,25,3
143,-0.03,0.32,-0.09,894,436,13426,-39,10,-30,25,3
144,-0.03,0.32,-0.09,874,490,13414,-39,11,-31,25,3
145,-0.03,0.32,-0.09,862,430,13532,-40,10,-31,25,3
146,-0.03,0.32,-0.09,884,488,13460,-40,9,-30,25,3
147,-0.03,0.32,-0.09,918,520,13452,-39,10,-31,25,3
148,-0.03,0.31,-0.09,882,486,13472,-40,10,-30,25,3
149,-0.03,0.31,-0.09,902,488,13474,-40,10,-31,25,3
150,-0.03,0.31,-0.09,852,462,13440,-40,10,-31,25,3
151,-0.03,0.31,-0.09,800,462,13426,-39,10,-30,25,3
152,-0.03,0.31,-0.09,900,434,13488,-39,10,-30,25,3
153,-0.03,0.30,-0.09,884,492,13442,-39,10,-30,25,3
154,-0.03,0.30,-0.09,886,454,13528,-40,9,-31,25,3
155,-0.03,0.30,-0.09,852,492,13566,-40,10,-29,25,3
156,-0.03,0.30,-0.09,854,478,13518,-40,10,-31,25,3
157,-0.03,0.30,-0.09,978,464,13474,-40,10,-32,25,3
158,-0.03,0.29,-0.09,940,398,13416,-39,9,-31,25,3
159,-0.03,0.29,-0.10,920,444,13450,-40,10,-31,25,3
160,-0.03,0.29,-0.10,872,488,13492,-39,11,-31,25,3
161,-0.03,0.29,-0.10,942,448,13418,-40,11,-30,25,3
162,-0.03,0.29,-0.10,858,476,13388,-40,10,-30,25,3
163,-0.03,0.28,-0.10,934,494,13420,-40,10,-30,25,3
164,-0.03,0.28,-0.10,848,444,13440,-39,10,-30,25,4
165,-0.03,0.28,-0.10,914,434,13416,-40,10,-30,25,4
166,-0.03,0.27,-0.10,836,424,13440,-39,10,-31,25,4
167,-0.03,0.27,-0.10,938,502,13528,-39,11,-32,25,4
168,-0.03,0.27,-0.10,904,426,13412,-40,9,-30,25,4
169,-0.03,0.27,-0.10,900,478,13380,-40,9,-31,25,4
170,-0.04,0.27,-0.10,982,520,13338,-40,10,-31,25,4
171,-0.04,0.27,-0.10,906,454,13482,-40,12,-31,25,4
172,-0.04,0.27,-0.10,914,486,13484,-39,10,-30,25,4
173,-0.04,0.26,-0.10,846,450,13448,-40,10,-31,25,4
174,-0.04,0.26,-0.10,930,452,13486,-39,11,-31,25,4
175,-0.04,0.26,-0.10,884,456,13404,-40,10,-31,25,4
176,-0.04,0.26,-0.10,872,444,13462,-41,10,-30,25,4
177,-0.04,0.25,-0.11,896,480,13486,-39,9,-30,25,4
178,-0.04,0.25,-0.11,862,516,13426,-40,10,-31,25,4
179,-0.04,0.25,-0.11,892,460,13390,-40,10,-30,25,4
180,-0.04,0.25,-0.11,872,428,13482,-38,9,-31,25,4
181,-0.04,0.25,-0.11,922,446,13478,-40,9,-31,25,4
182,-0.04,0.25,-0.11,930,474,13486,-39,9,-30,25,4
183,-0.04,0.24,-0.11,928,536,13454,-39,11,-30,25,4
184,-0.04,0.24,-0.11,916,456,13502,-38,10,-30,25,4
185,-0.04,0.24,-0.11,856,524,13392,-39,10,-30,25,4
186,-0.04,0.24,-0.11,888,472,13468,-39,10,-32,25,4
187,-0.04,0.24,-0.11,894,454,13448,-40,11,-30,25,4
188,-0.04,0.24,-0.11,854,504,13446,-40,10,-30,25,4
189,-0.04,0.24,-0.11,812,410,13410,-40,10,-31,25,4
190,-0.04,0.24,-0.11,886,424,13338,-40,10,-31,25,4
191,-0.04,0.23,-0.11,902,430,13470,-40,11,-32,25,4
192,-0.04,0.23,-0.11,916,498,13488,-39,10,-31,25,4
193,-0.04,0.23,-0.11,928,430,13468,-39,9,-31,25,4
194,-0.04,0.23,-0.12,900,490,13440,-40,12,-31,25,4
195,-0.04,0.23,-0.12,888,506,13482,-40,10,-31,25,4
196,-0.04,0.23,-0.12,902,442,13474,-41,9,-31,25,4
197,-0.04,0.22,-0.12,876,534,13470,-40,10,-31,25,4
198,-0.04,0.22,-0.12,874,436,13566,-41,10,-31,25,4
199,-0.04,0.22,-0.12,902,472,13552,-40,10,-31,25,4
200,-0.04,0.22,-0.12,970,424,13522,-40,9,-30,25,4
201,-0.05,0.22,-0.12,840,418,13504,-39,11,-31,25,4
202,-0.05,0.22,-0.12,850,478,13536,-40,9,-29,25,4
203,-0.05,0.21,-0.12,918,470,13464,-40,10,-31,25,4
204,-0.05,0.21,-0.12,868,512,13492,-41,10,-30,25,4
205,-0.05,0.21,-0.12,866,454,13428,-39,10,-32,25,4
206,-0.05,0.21,-0.12,844,480,13362,-40,10,-31,25,4
207,-0.04,0.21,-0.12,868,472,13444,-39,12,-30,25,4
208,-0.04,0.21,-0.12,860,398,13426,-39,10,-31,25,4
209,-0.04,0.21,-0.12,890,494,13530,-40,11,-31,25,4
210,-0.04,0.20,-0.12,882,456,13502,-41,11,-31,25,4
211,-0.04,0.20,-0.12,854,506,13474,-39,7,-31,25,4
212,-0.04,0.20,-0.13,854,442,13408,-40,9,-31,25,4
213,-0.04,0.20,-0.13,922,482,13458,-39,9,-32,25,4
214,-0.04,0.20,-0.13,892,522,13498,-39,11,-31,25,4
215,-0.05,0.20,-0.13,900,412,13488,-38,10,-31,25,4
216,-0.05,0.20,-0.13,908,468,13388,-39,10,-31,25,4
217,-0.05,0.20,-0.13,880,492,13482,-40,10,-33,25,4
218,-0.05,0.20,-0.13,932,460,13482,-39,9,-31,25,4
219,-0.05,0.19,-0.13,880,502,13448,-40,10,-32,25,4
220,-0.05,0.19,-0.13,886,496,13374,-39,9,-31,25,4
221,-0.05,0.19,-0.13,966,462,13488,-39,11,-31,25,4
222,-0.05,0.19,-0.13,900,390,13392,-39,9,-31,25,4
223,-0.05,0.19,-0.13,888,482,13464,-40,9,-30,25,4
224,-0.05,0.19,-0.13,848,416,13494,-40,10,-32,25,4
225,-0.05,0.19,-0.14,836,416,13490,-40,10,-31,25,4
226,-0.05,0.19,-0.14,884,450,13378,-40,11,-30,25,4
227,-0.05,0.18,-0.14,926,468,13480,-40,9,-31,25,4
228,-0.05,0.18,-0.14,936,464,13486,-40,10,-32,25,4
229,-0.05,0.18,-0.14,898,408,13492,-39,10,-32,25,4
230,-0.05,0.18,-0.14,878,508,13454,-40,10,-31,25,4
231,-0.05,0.18,-0.14,920,424,13374,-40,11,-31,25,4
232,-0.05,0.18,-0.14,936,500,13406,-40,10,-31,25,4
233,-0.05,0.18,-0.14,856,496,13436,-39,10,-31,25,4
234,-0.05,0.18,-0.14,890,478,13462,-39,9,-30,25,4
235,-0.05,0.18,-0.14,860,494,13454,-39,11,-31,25,4
236,-0.05,0.17,-0.14,870,432,13464,-40,9,-30,25,4
237,-0.05,0.17,-0.14,868,450,13488,-40,9,-32,25,4
238,-0.05,0.17,-0.15,860,500,13400,-40,10,-32,25,4
239,-0.05,0.17,-0.15,930,466,13574,-40,10,-31,25,4
240,-0.05,0.17,-0.15,880,522,13412,-40,10,-30,25,4
241,-0.05,0.17,-0.15,868,464,13556,-39,10,-31,25,4
242,-0.06,0.17,-0.15,832,484,13416,-40,11,-30,25,4
243,-0.05,0.17,-0.15,942,476,13442,-39,10,-32,25,4
244,-0.05,0.17,-0.15,836,436,13370,-40,9,-31,25,4
245,-0.06,0.17,-0.15,954,452,13372,-39,9,-31,25,4
246,-0.06,0.17,-0.15,890,490,13422,-40,10,-33,25,4
247,-0.06,0.16,-0.15,876,460,13438,-40,9,-31,25,4
248,-0.06,0.16,-0.15,902,492,13522,-39,10,-31,25,4
249,-0.06,0.16,-0.15,878,474,13476,-39,10,-31,25,4
250,-0.06,0.16,-0.16,874,518,13400,-39,10,-31,25,4
251,-0.06,0.16,-0.16,968,444,13398,-39,10,-30,25,4
252,-0.06,0.16,-0.16,908,520,13412,-40,11,-30,25,4
253,-0.06,0.16,-0.16,812,458,13474,-40,10,-30,25,4
254,-0.06,0.16,-0.16,944,428,13444,-39,10,-31,25,4
255,-0.06,0.16,-0.16,896,458,13470,-39,10,-32,25,4
256,-0.06,0.16,-0.16,864,468,13492,-38,11,-31,25,4
257,-0.06,0.16,-0.16,858,534,13342,-40,9,-32,25,4
258,-0.06,0.16,-0.16,930,490,13494,-40,10,-31,25,4
259,-0.06,0.16,-0.16,798,490,13530,-40,9,-32,25,4
260,-0.06,0.16,-0.16,932,466,13394,-39,10,-30,25,4
261,-0.06,0.16,-0.16,888,472,13424,-39,9,-32,25,4
262,-0.06,0.16,-0.16,916,454,13356,-40,10,-31,25,4
263,-0.06,0.15,-0.17,850,478,13530,-41,11,-33,25,4
264,-0.06,0.15,-0.17,872,502,13522,-40,9,-32,25,5
265,-0.06,0.15,-0.17,888,484,13508,-40,11,-32,25,5
266,-0.06,0.15,-0.17,880,484,13554,-40,9,-31,25,5
267,-0.06,0.15,-0.17,870,492,13322,-40,9,-30,25,5
268,-0.06,0.15,-0.17,862,490,13506,-40,9,-31,25,5
269,-0.06,0.15,-0.17,870,454,13398,-41,11,-31,25,5
270,-0.06,0.15,-0.17,812,528,13510,-41,11,-31,25,5
271,-0.06,0.15,-0.17,892,462,13460,-40,10,-31,25,5
272,-0.06,0.15,-0.17,910,420,13560,-40,11,-31,25,5
273,-0.06,0.15,-0.17,888,460,13444,-40,11,-31,25,5
274,-0.06,0.15,-0.17,928,448,13386,-39,10,-31,25,5
275,-0.06,0.14,-0.17,884,466,13406,-40,11,-30,25,5
276,-0.06,0.14,-0.17,898,454,13382,-39,10,-31,25,5
277,-0.06,0.14,-0.18,890,460,13398,-39,11,-31,25,5
278,-0.06,0.14,-0.18,860,534,13386,-39,11,-32,25,5
279,-0.06,0.14,-0.18,896,472,13500,-40,9,-30,25,5
280,-0.06,0.14,-0.18,858,434,13430,-40,9,-31,25,5
281,-0.06,0.14,-0.18,854,434,13360,-39,10,-31,25,5
282,-0.06,0.14,-0.18,892,466,13486,-39,10,-30,25,5
283,-0.06,0.14,-0.18,940,478,13600,-39,11,-30,25,5
284,-0.06,0.14,-0.18,912,494,13416,-41,11,-31,25,5
285,-0.06,0.14,-0.18,892,540,13506,-40,11,-31,25,5
286,-0.06,0.14,-0.18,878,516,13510,-40,10,-31,25,5
287,-0.06,0.14,-0.18,898,464,13388,-39,9,-31,25,5
288,-0.06,0.13,-0.18,898,446,13452,-40,10,-31,25,5
289,-0.06,0.13,-0.18,924,474,13392,-39,10,-30,25,5
290,-0.06,0.13,-0.18,864,422,13458,-40,11,-31,25,5
291,-0.06,0.13,-0.18,870,452,13476,-39,10,-31,25,5
292,-0.06,0.13,-0.19,860,486,13422,-40,10,-31,25,5
293,-0.06,0.13,-0.19,874,528,13462,-41,9,-31,25,5
294,-0.06,0.13,-0.19,938,456,13358,-40,10,-32,25,5
295,-0.06,0.13,-0.19,826,450,13394,-39,11,-31,25,5
296,-0.06,0.13,-0.19,894,468,13476,-39,10,-31,25,5
297,-0.06,0.13,-0.19,922,478,13486,-40,11,-31,25,5
298,-0.06,0.13,-0.19,884,482,13424,-39,10,-30,25,5
299,-0.06,0.13,-0.19,836,474,13412,-39,11,-30,25,5
300,-0.06,0.13,-0.19,866,496,13416,-38,10,-31,25,5
301,-0.06,0.13,-0.19,880,492,13486,-37,9,-31,25,5
302,-0.06,0.13,-0.19,964,534,13372,-40,10,-31,25,5
303,-0.06,0.13,-0.19,874,464,13358,-38,9,-32,25,5
304,-0.06,0.13,-0.19,962,508,13370,-40,9,-30,25,5
305,-0.06,0.13,-0.19,908,468,13360,-40,11,-32,25,5
306,-0.06,0.13,-0.20,852,474,13472,-39,10,-32,25,5
307,-0.06,0.12,-0.20,828,528,13458,-40,10,-30,25,5
308,-0.06,0.12,-0.20,888,470,13460,-40,10,-30,25,5
309,-0.06,0.12,-0.20,894,480,13480,-40,10,-30,25,5
310,-0.06,0.12,-0.20,934,428,13410,-40,11,-30,25,5
311,-0.06,0.12,-0.20,876,476,13348,-39,10,-31,25,5
312,-0.06,0.12,-0.20,902,498,13418,-41,9,-31,25,5
313,-0.06,0.12,-0.20,834,460,13454,-40,9,-30,25,5
314,-0.06,0.12,-0.20,886,426,13482,-40,11,-31,25,5
315,-0.06,0.12,-0.20,838,426,13452,-41,10,-31,25,5
316,-0.06,0.12,-0.20,862,476,13528,-41,8,-31,25,5
317,-0.06,0.12,-0.20,908,406,13412,-40,9,-30,25,5
318,-0.06,0.11,-0.20,848,446,13460,-40,10,-30,25,5
319,-0.06,0.11,-0.20,940,458,13486,-40,8,-30,25,5
320,-0.06,0.11,-0.21,866,472,13440,-39,10,-31,25,5
321,-0.06,0.11,-0.21,856,462,13500,-38,11,-31,25,5
322,-0.06,0.11,-0.21,826,540,13418,-38,10,-31,25,5
323,-0.06,0.11,-0.21,902,442,13536,-40,10,-30,25,5
324,-0.06,0.11,-0.21,880,430,13492,-40,9,-31,25,5
325,-0.06,0.11,-0.21,902,494,13364,-40,9,-30,25,5
326,-0.06,0.11,-0.21,892,412,13458,-41,10,-32,25,5
327,-0.06,0.11,-0.21,928,456,13550,-39,11,-30,25,5
328,-0.06,0.11,-0.21,866,454,13408,-39,10,-30,25,5
329,-0.06,0.11,-0.21,924,464,13446,-40,11,-31,25,5
330,-0.06,0.11,-0.21,930,512,13504,-39,9,-30,25,5
331,-0.06,0.11,-0.21,914,500,13458,-40,10,-30,25,5
332,-0.06,0.11,-0.21,896,434,13442,-40,10,-31,25,5
333,-0.06,0.10,-0.21,880,478,13508,-40,11,-31,25,5
334,-0.06,0.10,-0.21,926,426,13408,-39,11,-30,25,5
335,-0.06,0.10,-0.21,900,494,13388,-39,10,-30,25,5
336,-0.06,0.10,-0.22,932,472,13318,-39,8,-30,25,5
337,-0.07,0.10,-0.22,886,422,13506,-41,11,-31,25,5
338,-0.06,0.10,-0.22,868,450,13416,-40,11,-31,25,5
339,-0.06,0.10,-0.22,878,476,13454,-40,11,-31,25,5
340,-0.06,0.10,-0.22,854,476,13486,-40,10,-31,25,5
341,-0.06,0.10,-0.22,874,464,13382,-38,9,-32,25,5
342,-0.06,0.10,-0.22,872,478,13404,-39,10,-31,25,5
343,-0.06,0.10,-0.22,832,494,13502,-40,9,-31,25,5
344,-0.06,0.10,-0.22,934,494,13478,-40,10,-31,25,5
345,-0.06,0.10,-0.22,868,486,13396,-39,11,-31,25,5
346,-0.06,0.10,-0.22,834,488,13526,-40,10,-31,25,5
347,-0.06,0.10,-0.22,920,494,13492,-39,10,-31,25,5
348,-0.06,0.10,-0.22,896,482,13350,-40,9,-30,25,5
349,-0.07,0.10,-0.22,900,436,13426,-40,9,-31,25,5
350,-0.07,0.10,-0.22,986,480,13422,-40,10,-29,25,5
351,-0.07,0.10,-0.22,902,528,13452,-40,10,-30,25,5
352,-0.07,0.10,-0.22,846,484,13450,-39,12,-30,25,5
353,-0.06,0.10,-0.22,898,430,13454,-40,11,-31,25,5
354,-0.06,0.10,-0.23,906,430,13428,-40,9,-31,25,5
355,-0.06,0.09,-0.23,854,472,13416,-39,9,-32,25,5
356,-0.06,0.09,-0.23,858,478,13546,-39,9,-31,25,5
357,-0.06,0.09,-0.23,940,464,13404,-38,9,-31,25,5
358,-0.06,0.09,-0.23,886,428,13418,-40,10,-32,25,5
359,-0.06,0.09,-0.23,898,436,13430,-39,11,-30,25,5
360,-0.06,0.09,-0.23,886,432,13416,-39,10,-31,25,5
361,-0.06,0.09,-0.23,898,444,13504,-38,10,-30,25,5
362,-0.06,0.09,-0.23,920,524,13356,-39,11,-31,25,5
363,-0.06,0.09,-0.23,850,506,13420,-39,10,-30,25,5
364,-0.07,0.09,-0.23,904,462,13416,-39,11,-31,25,5
365,-0.07,0.09,-0.23,910,462,13492,-39,9,-30,25,6
366,-0.07,0.09,-0.23,858,400,13554,-40,10,-31,25,6
367,-0.07,0.09,-0.23,906,474,13418,-39,10,-29,25,6
368,-0.07,0.09,-0.23,938,466,13462,-39,10,-32,25,6
369,-0.07,0.09,-0.23,918,514,13480,-40,11,-31,25,6
370,-0.07,0.09,-0.24,988,414,13448,-40,10,-30,25,6
371,-0.07,0.09,-0.24,932,474,13396,-39,10,-32,25,6
372,-0.07,0.09,-0.24,918,484,13480,-40,9,-32,25,6
373,-0.07,0.09,-0.24,952,488,13444,-39,10,-31,25,6
374,-0.07,0.09,-0.24,868,490,13476,-40,10,-31,25,6
375,-0.07,0.09,-0.24,930,486,13550,-40,10,-31,25,6
376,-0.07,0.09,-0.24,868,480,13448,-40,9,-31,25,6
377,-0.07,0.09,-0.24,886,480,13436,-40,11,-30,25,6
378,-0.07,0.09,-0.24,926,492,13520,-39,11,-30,25,6
379,-0.07,0.09,-0.24,926,458,13416,-40,11,-31,25,6
380,-0.07,0.09,-0.24,768,436,13382,-40,11,-31,25,6
381,-0.07,0.09,-0.24,814,474,13474,-40,11,-32,25,6
382,-0.07,0.08,-0.24,888,442,13406,-41,10,-30,25,6
383,-0.07,0.08,-0.24,926,480,13442,-39,11,-31,25,6
384,-0.07,0.08,-0.24,826,428,13478,-39,9,-32,25,6
385,-0.07,0.08,-0.25,938,508,13472,-41,9,-31,25,6
386,-0.07,0.08,-0.25,906,496,13536,-39,10,-33,25,6
387,-0.07,0.08,-0.25,890,460,13462,-40,10,-31,25,6
388,-0.07,0.08,-0.25,874,488,13476,-41,11,-31,25,6
389,-0.07,0.08,-0.25,854,506,13472,-40,10,-30,25,6
390,-0.07,0.08,-0.25,910,476,13444,-40,11,-30,25,6
391,-0.07,0.08,-0.25,996,454,13572,-39,10,-31,25,6
392,-0.07,0.08,-0.25,878,516,13564,-40,11,-31,25,6
393,-0.07,0.08,-0.25,968,512,13512,-39,11,-32,25,6
394,-0.08,0.08,-0.25,908,510,13424,-38,10,-31,25,6
395,-0.07,0.08,-0.25,872,462,13550,-40,11,-30,25,6
396,-0.07,0.08,-0.25,854,470,13436,-38,8,-31,25,6
397,-0.07,0.08,-0.25,856,482,13446,-40,10,-31,25,6
398,-0.08,0.08,-0.25,840,470,13444,-40,9,-32,25,6
399,-0.07,0.08,-0.26,880,480,13458,-39,10,-31,25,6
